"Country_Name","Country_Code","Time","GDP","Exports","Imports","CO2_GDP","CO2_percapita","Shannon_index","f_assinadas","Forest_area","Land_area","Mobile_cell","Population","Living Planet index","lpi_regions","v2x_polyarchy","v2x_libdem","v2x_partidem"
"Cuba","CUB",2014,80656000000.0,22.08391,17.19029,0.31975,2.35413,4.1409,12,30.12498,104020.0,22.33274,11332026.0,7.78,"Latin America and the Caribbean",0.169,0.058,0.074
"Cuba","CUB",2015,87133000000.0,17.14735,14.46639,0.33523,2.57584,4.2672,12,30.58598,104100.0,29.4125,11339894.0,7.85,"Latin America and the Caribbean",0.168,0.058,0.074
"Cuba","CUB",2016,91370000000.0,14.98304,12.28631,0.3103,2.39608,4.1573,12,31.15148,104040.0,35.16043,11342012.0,7.41,"Latin America and the Caribbean",0.169,0.057,0.073
"Cyprus","CYP",2000,9985844486.0,69.96284,67.5321,0.45882,7.51679,4.2617,0,18.57251,9240.0,31.30093,948237.0,106.46,"Europe and Central Asia",0.791,0.671,0.524
"Cyprus","CYP",2001,10397897086.0,68.20887,63.64022,0.43298,7.24698,2.9899,0,18.58582,9240.0,44.55776,964830.0,105.06,"Europe and Central Asia",0.802,0.679,0.532
"Cyprus","CYP",2002,11420227885.0,62.40531,61.23603,0.42797,7.29846,3.6068,0,18.59913,9240.0,58.55864,982194.0,104.75,"Europe and Central Asia",0.808,0.68,0.535
"Cyprus","CYP",2003,14547325028.0,57.76215,56.24252,0.45575,7.83136,3.7455,0,18.61245,9240.0,76.3248,1000350.0,104.16,"Europe and Central Asia",0.803,0.667,0.532
"Cyprus","CYP",2004,17320552500.0,56.8898,57.01381,0.43087,7.63613,3.0806,0,18.62576,9240.0,89.8,1018684.0,104.88,"Europe and Central Asia",0.826,0.706,0.571
"Cyprus","CYP",2005,18433411267.0,55.69211,56.22496,0.41738,7.61845,3.8273,13,18.63907,9240.0,105.17513,1037062.0,105.45,"Europe and Central Asia",0.823,0.704,0.558
"Cyprus","CYP",2006,20072786351.0,53.43573,56.3706,0.40356,7.57922,4.0553,26,18.65238,9240.0,114.49861,1055438.0,105.83,"Europe and Central Asia",0.832,0.708,0.565
"Cyprus","CYP",2007,23968764030.0,53.2589,58.01605,0.39876,7.73564,4.0983,49,18.66569,9240.0,127.29418,1073873.0,105.58,"Europe and Central Asia",0.838,0.725,0.571
"Cyprus","CYP",2008,27844698989.0,50.0816,62.84412,0.39323,7.77259,4.5559,116,18.679,9240.0,127.58677,1092390.0,104.43,"Europe and Central Asia",0.832,0.719,0.565
"Cyprus","CYP",2009,25945391775.0,48.72214,54.06872,0.39117,7.44941,3.9401,116,18.69232,9240.0,119.34086,1110974.0,104.43,"Europe and Central Asia",0.833,0.717,0.566
"Cyprus","CYP",2010,25799940416.0,50.33453,58.56717,0.36499,6.99168,3.7093,133,18.70563,9240.0,123.13301,1129686.0,105.54,"Europe and Central Asia",0.841,0.727,0.571
"Cyprus","CYP",2011,27641551809.0,53.45409,57.16305,0.35133,6.66727,3.7217,133,18.70281,9240.0,126.55963,1145086.0,103.02,"Europe and Central Asia",0.842,0.728,0.574
"Cyprus","CYP",2012,25047433100.0,55.27838,57.06589,0.33834,6.13788,3.5424,190,18.7,9240.0,128.2983,1156556.0,98.61,"Europe and Central Asia",0.841,0.728,0.573
"Cyprus","CYP",2013,23959708956.0,61.29659,59.62961,0.32796,5.50803,3.1306,190,18.69719,9240.0,128.16096,1166968.0,92.28,"Europe and Central Asia",0.845,0.731,0.575
"Cyprus","CYP",2014,23225912183.0,65.9517,64.89265,0.35384,5.78745,4.1059,205,18.69437,9240.0,131.14545,1176995.0,90.6,"Europe and Central Asia",0.844,0.732,0.575
"Cyprus","CYP",2015,19909269065.0,70.0173,67.25913,0.34416,5.77109,3.7362,205,18.69156,9240.0,130.98232,1187280.0,88.43,"Europe and Central Asia",0.847,0.734,0.576
"Cyprus","CYP",2016,21046452117.0,70.48405,68.53805,0.34024,6.02664,4.0737,217,18.68074,9240.0,132.63687,1197881.0,86.11,"Europe and Central Asia",0.846,0.734,0.574
"Czechia","CZE",2000,61823494487.0,48.09099,49.95535,0.98773,12.16148,3.0576,4,34.13084,77270.0,42.46343,10255063.0,106.46,"Europe and Central Asia",0.882,0.81,0.587
"Czechia","CZE",2001,67808695574.0,48.85651,50.15594,0.95568,12.17051,2.7964,4,34.15684,77270.0,67.90776,10216605.0,105.06,"Europe and Central Asia",0.882,0.81,0.587
"Czechia","CZE",2002,82196206090.0,45.00413,46.33052,0.90965,11.78885,2.9806,4,34.18284,77270.0,84.09879,10196916.0,104.75,"Europe and Central Asia",0.891,0.821,0.593
"Czechia","CZE",2003,100000000000.0,46.72805,48.24548,0.90128,12.1025,2.9859,4,34.20884,77270.0,94.73699,10193998.0,104.16,"Europe and Central Asia",0.898,0.828,0.625
"Czechia","CZE",2004,120000000000.0,57.05784,56.43112,0.86276,12.13933,3.6072,4,34.23927,77260.0,105.08301,10197101.0,104.88,"Europe and Central Asia",0.899,0.83,0.625
"Czechia","CZE",2005,137000000000.0,61.81323,59.48473,0.79696,11.93723,2.5289,14,34.26527,77260.0,114.55008,10211216.0,105.45,"Europe and Central Asia",0.899,0.83,0.628
"Czechia","CZE",2006,156000000000.0,64.87542,62.15296,0.75049,11.9694,2.2841,23,34.29572,77250.0,120.39225,10238905.0,105.83,"Europe and Central Asia",0.904,0.834,0.632
"Czechia","CZE",2007,190000000000.0,66.10077,63.67825,0.72179,12.08223,2.9557,42,34.32172,77250.0,127.96334,10298828.0,105.58,"Europe and Central Asia",0.905,0.837,0.633
"Czechia","CZE",2008,237000000000.0,62.95165,60.79085,0.67063,11.43215,3.1953,99,34.35218,77240.0,132.77501,10384603.0,104.43,"Europe and Central Asia",0.905,0.835,0.632
"Czechia","CZE",2009,207000000000.0,58.34543,54.45181,0.67097,10.84324,3.3264,99,34.37818,77240.0,125.34284,10443936.0,104.43,"Europe and Central Asia",0.894,0.824,0.621
"Czechia","CZE",2010,209000000000.0,65.54301,62.48591,0.66035,10.89967,3.0962,115,34.40865,77230.0,123.59685,10474410.0,105.54,"Europe and Central Asia",0.889,0.816,0.614
"Czechia","CZE",2011,230000000000.0,70.82187,67.04095,0.63217,10.59634,3.0608,115,34.43716,77230.0,125.44994,10496088.0,103.02,"Europe and Central Asia",0.898,0.82,0.62
"Czechia","CZE",2012,209000000000.0,75.64619,70.88267,0.61483,10.21048,3.0884,171,34.46567,77230.0,128.64445,10510785.0,98.61,"Europe and Central Asia",0.898,0.827,0.618
"Czechia","CZE",2013,212000000000.0,76.05838,70.36404,0.58984,9.78768,3.3753,171,34.49865,77220.0,130.47917,10514272.0,92.28,"Europe and Central Asia",0.876,0.793,0.599
"Czechia","CZE",2014,209000000000.0,81.95427,75.62071,0.56026,9.49713,3.0328,186,34.52717,77220.0,132.28924,10525347.0,90.6,"Europe and Central Asia",0.864,0.782,0.585
"Czechia","CZE",2015,188000000000.0,80.55878,74.61689,0.53803,9.59292,3.4053,186,34.56016,77210.0,118.34677,10546059.0,88.43,"Europe and Central Asia",0.864,0.783,0.584
"Czechia","CZE",2016,196000000000.0,79.10708,71.47919,0.53421,9.74775,2.9111,198,34.57907,77210.0,118.59357,10566332.0,86.11,"Europe and Central Asia",0.864,0.78,0.582
"Denmark","DNK",2000,164000000000.0,44.84727,38.13669,0.20006,9.85127,3.6367,14,14.29,40000.0,62.98014,5339616.0,106.46,"Europe and Central Asia",0.907,0.881,0.728
"Denmark","DNK",2001,165000000000.0,45.55449,38.41408,0.20462,10.12271,4.0046,15,14.32723,40000.0,73.87337,5358783.0,105.06,"Europe and Central Asia",0.907,0.882,0.726
"Denmark","DNK",2002,179000000000.0,45.70448,38.8525,0.20215,10.01495,3.9246,17,14.36445,40000.0,83.24975,5375931.0,104.75,"Europe and Central Asia",0.908,0.883,0.725
"Denmark","DNK",2003,218000000000.0,43.83841,37.0433,0.22154,10.98844,4.1969,17,14.40168,40000.0,88.33926,5390574.0,104.16,"Europe and Central Asia",0.908,0.883,0.72
"Denmark","DNK",2004,251000000000.0,43.92843,38.27933,0.19572,9.94123,3.9604,17,14.4389,40000.0,95.40818,5404523.0,104.88,"Europe and Central Asia",0.908,0.883,0.716
"Denmark","DNK",2005,264000000000.0,47.45213,41.94762,0.1787,9.26331,4.2545,17,14.47613,40000.0,100.23718,5419432.0,105.45,"Europe and Central Asia",0.919,0.895,0.721
"Denmark","DNK",2006,283000000000.0,50.73005,46.63669,0.19915,10.69176,4.199,18,14.51335,40000.0,106.78458,5437272.0,105.83,"Europe and Central Asia",0.92,0.896,0.717
"Denmark","DNK",2007,319000000000.0,51.48254,48.58532,0.18132,9.77973,4.147,23,14.55058,40000.0,115.11533,5461438.0,105.58,"Europe and Central Asia",0.92,0.896,0.713
"Denmark","DNK",2008,353000000000.0,54.1758,50.65243,0.17105,9.12471,4.1579,49,14.5878,40000.0,119.15836,5493621.0,104.43,"Europe and Central Asia",0.922,0.898,0.71
"Denmark","DNK",2009,321000000000.0,47.12607,42.62897,0.172,8.67876,4.1308,49,14.62503,40000.0,123.65407,5523095.0,104.43,"Europe and Central Asia",0.922,0.898,0.722
"Denmark","DNK",2010,322000000000.0,50.52293,43.57705,0.16952,8.67476,3.9591,60,14.66225,40000.0,115.67224,5547683.0,105.54,"Europe and Central Asia",0.922,0.898,0.719
"Denmark","DNK",2011,344000000000.0,53.82015,47.42565,0.14981,7.73673,4.0549,60,14.8532,40000.0,128.64355,5570572.0,103.02,"Europe and Central Asia",0.922,0.898,0.717
"Denmark","DNK",2012,327000000000.0,54.63049,48.61048,0.13254,6.83461,4.0968,96,15.04415,40000.0,130.20546,5591572.0,98.61,"Europe and Central Asia",0.923,0.898,0.714
"Denmark","DNK",2013,344000000000.0,54.82882,48.22132,0.13731,7.11686,3.9322,96,15.2351,40000.0,124.98973,5614932.0,92.28,"Europe and Central Asia",0.923,0.897,0.711
"Denmark","DNK",2014,353000000000.0,54.61314,47.65078,0.12112,6.34715,3.8132,100,15.42605,40000.0,126.71516,5643475.0,90.6,"Europe and Central Asia",0.923,0.897,0.711
"Denmark","DNK",2015,303000000000.0,55.41817,48.63005,0.11136,5.93032,3.8163,100,15.617,40000.0,124.68305,5683483.0,88.43,"Europe and Central Asia",0.922,0.898,0.71
"Denmark","DNK",2016,313000000000.0,53.42598,46.74285,0.11309,6.16973,3.8334,109,15.6165,40000.0,122.39723,5728010.0,86.11,"Europe and Central Asia",0.919,0.895,0.708
"Dominican Republic","DOM",2000,24305781112.0,35.49783,43.80257,0.52358,2.18605,1.8675,29,40.82943,48310.0,8.25955,8540791.0,19.76,"Latin America and the Caribbean",0.656,0.365,0.424
"Dominican Republic","DOM",2001,25601824419.0,31.89062,38.61995,0.51958,2.18983,1.6611,29,41.03778,48310.0,14.65078,8669040.0,18.56,"Latin America and the Caribbean",0.664,0.364,0.43
"Dominican Republic","DOM",2002,27137441266.0,30.72401,37.99927,0.54701,2.37452,3.4345,29,41.24612,48310.0,19.33587,8795101.0,17.43,"Latin America and the Caribbean",0.665,0.361,0.43
"Dominican Republic","DOM",2003,21403168128.0,42.153,42.29651,0.49715,2.09927,4.2767,29,41.45446,48310.0,23.45234,8919852.0,16.21,"Latin America and the Caribbean",0.665,0.359,0.43
"Dominican Republic","DOM",2004,22322387610.0,41.14748,40.20395,0.44734,1.91109,1.5903,34,41.6628,48310.0,28.02198,9043127.0,15.5,"Latin America and the Caribbean",0.652,0.354,0.421
"Dominican Republic","DOM",2005,35777560475.0,28.33114,33.32242,0.44212,2.03942,2.2662,34,41.87114,48310.0,39.53498,9164768.0,15.31,"Latin America and the Caribbean",0.644,0.353,0.416
"Dominican Republic","DOM",2006,37879829855.0,28.22492,35.54157,0.44132,2.1939,2.9017,34,42.07949,48310.0,49.60767,9284168.0,15.01,"Latin America and the Caribbean",0.638,0.349,0.412
"Dominican Republic","DOM",2007,43965459071.0,26.76202,35.18521,0.41606,2.19383,3.7023,34,42.28783,48310.0,58.63368,9402206.0,14.55,"Latin America and the Caribbean",0.635,0.348,0.408
"Dominican Republic","DOM",2008,48122601590.0,23.90674,37.48532,0.40223,2.16123,4.0605,76,42.49617,48310.0,75.71692,9522948.0,13.59,"Latin America and the Caribbean",0.636,0.349,0.411
"Dominican Republic","DOM",2009,48261079524.0,21.03093,29.58135,0.38057,2.03742,4.2522,76,42.70451,48310.0,89.44611,9648061.0,11.95,"Latin America and the Caribbean",0.636,0.349,0.413
"Dominican Republic","DOM",2010,53860187452.0,22.67575,33.32418,0.36957,2.11552,4.4806,76,42.91285,48310.0,90.96774,9775755.0,10.38,"Latin America and the Caribbean",0.614,0.339,0.398
"Dominican Republic","DOM",2011,58029773802.0,24.18698,34.80269,0.36238,2.11172,4.3152,76,43.03925,48310.0,88.56031,9903737.0,8.81,"Latin America and the Caribbean",0.609,0.332,0.395
"Dominican Republic","DOM",2012,60681535894.0,24.58318,33.8055,0.36574,2.16147,4.2621,76,43.16564,48310.0,89.0669,10030882.0,8.11,"Latin America and the Caribbean",0.603,0.329,0.391
"Dominican Republic","DOM",2013,62682158700.0,25.16716,31.5146,0.3424,2.09581,3.3523,76,43.29203,48310.0,90.58151,10157051.0,7.75,"Latin America and the Caribbean",0.594,0.319,0.379
"Dominican Republic","DOM",2014,67179956265.0,25.15139,30.34503,0.3223,2.08621,4.1674,76,43.41842,48310.0,80.75708,10282115.0,7.78,"Latin America and the Caribbean",0.594,0.316,0.379
"Dominican Republic","DOM",2015,71164826720.0,23.76158,28.4095,0.33149,2.26705,4.3355,76,43.54481,48310.0,84.54151,10405832.0,7.85,"Latin America and the Caribbean",0.576,0.306,0.36
"Dominican Republic","DOM",2016,75704647977.0,23.90938,27.67659,0.32401,2.3361,4.2723,76,43.71227,48310.0,82.71722,10527592.0,7.41,"Latin America and the Caribbean",0.556,0.299,0.348
"Ecuador","ECU",2000,18327764882.0,32.12754,27.33716,0.41311,1.74644,4.9804,9,55.28467,248360.0,3.81905,12626507.0,19.76,"Latin America and the Caribbean",0.696,0.466,0.483
"Ecuador","ECU",2001,24468324000.0,23.22275,27.52231,0.43679,1.88793,5.9031,9,55.00189,248360.0,6.68834,12845521.0,18.56,"Latin America and the Caribbean",0.696,0.466,0.483
"Ecuador","ECU",2002,28548945000.0,21.49237,27.88418,0.41822,1.84936,5.3769,9,54.71911,248360.0,11.94176,13070609.0,17.43,"Latin America and the Caribbean",0.699,0.468,0.483
"Ecuador","ECU",2003,32432858000.0,22.5984,24.64323,0.41528,1.85365,5.0547,9,54.43633,248360.0,18.02968,13301184.0,16.21,"Latin America and the Caribbean",0.709,0.479,0.494
"Ecuador","ECU",2004,36591661000.0,24.55435,26.11089,0.40746,1.93413,6.4694,10,54.15355,248360.0,26.18604,13534593.0,15.5,"Latin America and the Caribbean",0.709,0.476,0.492
"Ecuador","ECU",2005,41507085000.0,27.61817,28.48166,0.41718,2.0494,6.1471,10,53.87077,248360.0,45.36185,13770012.0,15.31,"Latin America and the Caribbean",0.709,0.481,0.49
"Ecuador","ECU",2006,46802044000.0,30.33307,29.37671,0.42657,2.15049,6.3665,10,53.58799,248360.0,60.5683,14009061.0,15.01,"Latin America and the Caribbean",0.703,0.466,0.507
"Ecuador","ECU",2007,51007777000.0,31.93177,30.65537,0.42449,2.14961,5.8037,10,53.30521,248360.0,69.74524,14251835.0,14.55,"Latin America and the Caribbean",0.677,0.42,0.486
"Ecuador","ECU",2008,61762635000.0,34.16364,33.89331,0.41282,2.18586,4.6329,16,53.02244,248360.0,80.60042,14496797.0,13.59,"Latin America and the Caribbean",0.64,0.356,0.479
"Ecuador","ECU",2009,62519686000.0,25.24911,26.85574,0.44691,2.34003,5.1901,16,52.73966,248360.0,89.81868,14742766.0,11.95,"Latin America and the Caribbean",0.621,0.338,0.453
"Ecuador","ECU",2010,69555367000.0,27.89496,32.40828,0.46617,2.48533,4.741,16,52.45688,248360.0,98.60666,14989585.0,10.38,"Latin America and the Caribbean",0.599,0.322,0.425
"Ecuador","ECU",2011,79276664000.0,31.1212,33.36904,0.43034,2.43452,4.781,16,52.28856,248360.0,100.62337,15237728.0,8.81,"Latin America and the Caribbean",0.593,0.319,0.418
"Ecuador","ECU",2012,87924544000.0,30.16481,31.5863,0.40723,2.39508,5.1803,16,52.12025,248360.0,106.28303,15483883.0,8.11,"Latin America and the Caribbean",0.6,0.315,0.423
"Ecuador","ECU",2013,95129659000.0,28.63829,30.96787,0.41541,2.52504,5.465,16,51.95194,248360.0,105.74451,15722989.0,7.75,"Latin America and the Caribbean",0.545,0.272,0.374
"Ecuador","ECU",2014,102000000000.0,28.05185,29.65631,0.42142,2.61945,5.4769,16,51.78363,248360.0,104.05905,15957994.0,7.78,"Latin America and the Caribbean",0.541,0.268,0.37
"Ecuador","ECU",2015,99290381000.0,21.25822,23.98566,0.41686,2.5556,5.4641,16,51.61532,248360.0,79.92016,16195902.0,7.85,"Latin America and the Caribbean",0.54,0.268,0.37
"Ecuador","ECU",2016,99937696000.0,19.50479,19.01655,0.40574,2.42048,5.3897,16,51.35654,248360.0,84.44422,16439585.0,7.41,"Latin America and the Caribbean",0.551,0.276,0.373
"El Salvador","SLV",2000,11784927700.0,26.82727,41.88282,0.31959,0.94514,5.4869,49,32.52317,20720.0,12.48016,5958482.0,19.76,"Latin America and the Caribbean",0.531,0.324,0.326
"El Salvador","SLV",2001,12282533600.0,25.00929,40.88145,0.33013,0.98004,5.4971,49,32.30598,20720.0,14.32479,5988095.0,18.56,"Latin America and the Caribbean",0.541,0.333,0.33
"El Salvador","SLV",2002,12664190300.0,25.51309,40.406,0.32872,0.98736,4.0459,50,32.0888,20720.0,14.78585,6011275.0,17.43,"Latin America and the Caribbean",0.55,0.339,0.335
"El Salvador","SLV",2003,13243892200.0,25.92342,42.31356,0.355,1.0802,4.2897,50,31.87162,20720.0,19.0778,6026849.0,16.21,"Latin America and the Caribbean",0.547,0.342,0.334
"El Salvador","SLV",2004,13724810900.0,25.90621,43.87605,0.36087,1.10623,4.8144,99,31.65444,20720.0,30.36255,6035655.0,15.5,"Latin America and the Caribbean",0.545,0.344,0.335
"El Salvador","SLV",2005,14698000000.0,25.26657,44.44924,0.35976,1.13225,4.2575,99,31.43726,20720.0,39.94412,6037817.0,15.31,"Latin America and the Caribbean",0.544,0.348,0.334
"El Salvador","SLV",2006,15999890000.0,25.93968,47.51589,0.36488,1.19895,4.315,99,31.22008,20720.0,63.82719,6034436.0,15.01,"Latin America and the Caribbean",0.566,0.362,0.348
"El Salvador","SLV",2007,17011750000.0,25.56703,52.05402,0.37773,1.26222,4.3753,107,31.0029,20720.0,101.54282,6044131.0,14.55,"Latin America and the Caribbean",0.571,0.364,0.351
"El Salvador","SLV",2008,17986890000.0,26.74059,53.92539,0.33498,1.13871,2.6983,107,30.78571,20720.0,114.54498,6068099.0,13.59,"Latin America and the Caribbean",0.568,0.371,0.349
"El Salvador","SLV",2009,17601620000.0,23.9512,42.11999,0.33058,1.09614,3.7743,107,30.56853,20720.0,124.21624,6091188.0,11.95,"Latin America and the Caribbean",0.601,0.404,0.37
"El Salvador","SLV",2010,18447920000.0,26.94667,46.59062,0.31708,1.06954,3.2783,107,30.35135,20720.0,125.94526,6114034.0,10.38,"Latin America and the Caribbean",0.613,0.427,0.38
"El Salvador","SLV",2011,20283780000.0,28.98178,50.29487,0.31664,1.1045,4.1475,110,30.13417,20720.0,135.50071,6137349.0,8.81,"Latin America and the Caribbean",0.613,0.429,0.385
"El Salvador","SLV",2012,21386150000.0,28.57106,49.07751,0.30763,1.09906,4.9244,168,29.91699,20720.0,140.37647,6161289.0,8.11,"Latin America and the Caribbean",0.623,0.437,0.392
"El Salvador","SLV",2013,21990960000.0,29.7249,50.7263,0.28687,1.04368,3.4952,168,29.69981,20720.0,145.36727,6185642.0,7.75,"Latin America and the Caribbean",0.634,0.449,0.397
"El Salvador","SLV",2014,22593470000.0,29.55288,48.55155,0.28801,1.06163,4.4936,168,29.48263,20720.0,148.05223,6209526.0,7.78,"Latin America and the Caribbean",0.671,0.475,0.415
"El Salvador","SLV",2015,23438240000.0,29.48617,47.0741,0.29855,1.12302,3.6275,168,29.26544,20720.0,149.79992,6231066.0,7.85,"Latin America and the Caribbean",0.672,0.476,0.417
"El Salvador","SLV",2016,24191430000.0,28.45859,44.3605,0.29647,1.13992,3.7778,168,29.04826,20720.0,154.18356,6250510.0,7.41,"Latin America and the Caribbean",0.677,0.479,0.42
"Estonia","EST",2000,5686579748.0,61.62739,64.86822,1.07319,10.68909,3.2565,8,52.81647,42390.0,39.87466,1396985.0,106.46,"Europe and Central Asia",0.866,0.804,0.604
"Estonia","EST",2001,6254649539.0,61.25196,65.20502,1.03269,10.97294,3.1034,8,53.0456,42390.0,46.9166,1388115.0,105.06,"Europe and Central Asia",0.866,0.804,0.601
"Estonia","EST",2002,7367975888.0,57.95588,65.36234,0.93947,10.72614,3.4321,8,53.27473,42390.0,63.87576,1379350.0,104.75,"Europe and Central Asia",0.867,0.805,0.599
"Estonia","EST",2003,9874013098.0,57.16229,65.61459,0.98447,12.17025,3.4035,8,53.50387,42390.0,76.62301,1370720.0,104.16,"Europe and Central Asia",0.868,0.807,0.64
"Estonia","EST",2004,12145911801.0,61.07934,68.89887,0.92579,12.2968,3.2943,8,53.733,42390.0,92.1651,1362550.0,104.88,"Europe and Central Asia",0.872,0.811,0.64
"Estonia","EST",2005,14106790200.0,65.43502,70.5038,0.84792,12.40627,2.6926,12,53.96214,42390.0,106.69082,1354775.0,105.45,"Europe and Central Asia",0.872,0.811,0.637
"Estonia","EST",2006,17022870405.0,63.26676,73.37646,0.7395,11.94675,2.9157,17,54.19127,42390.0,123.16692,1346810.0,105.83,"Europe and Central Asia",0.872,0.811,0.635
"Estonia","EST",2007,22449129483.0,62.59857,71.38903,0.84444,14.74312,3.3318,30,54.42041,42390.0,125.45738,1340680.0,105.58,"Europe and Central Asia",0.871,0.81,0.632
"Estonia","EST",2008,24341678629.0,66.39225,70.2968,0.78725,13.07429,3.7781,78,54.64954,42390.0,121.49975,1337090.0,104.43,"Europe and Central Asia",0.871,0.811,0.63
"Estonia","EST",2009,19633031398.0,60.86438,55.90037,0.74103,10.5266,3.3201,78,54.87867,42390.0,117.68279,1334515.0,104.43,"Europe and Central Asia",0.872,0.812,0.624
"Estonia","EST",2010,19523477326.0,75.04932,68.62891,0.95261,13.89467,3.6337,92,55.10781,42390.0,124.12809,1331475.0,105.54,"Europe and Central Asia",0.878,0.826,0.625
"Estonia","EST",2011,23213994093.0,86.60379,80.78819,0.88821,13.93857,3.5034,92,55.5088,42390.0,136.05812,1327439.0,103.02,"Europe and Central Asia",0.879,0.828,0.621
"Estonia","EST",2012,23019150071.0,86.20779,84.55213,0.79005,12.84422,3.458,142,55.90979,42390.0,151.18902,1322696.0,98.61,"Europe and Central Asia",0.879,0.827,0.618
"Estonia","EST",2013,25115753366.0,84.56817,81.88466,0.86383,14.29935,3.5964,142,54.91176,43470.0,146.24046,1317997.0,92.28,"Europe and Central Asia",0.875,0.824,0.611
"Estonia","EST",2014,26634083965.0,81.86543,78.37604,0.78289,13.38478,3.5851,151,55.30278,43470.0,144.35249,1314545.0,90.6,"Europe and Central Asia",0.883,0.833,0.61
"Estonia","EST",2015,22890762090.0,77.4355,73.50169,0.62807,10.92977,4.1236,151,55.69381,43470.0,144.79404,1315407.0,88.43,"Europe and Central Asia",0.893,0.845,0.616
"Estonia","EST",2016,24072829277.0,77.00754,73.40116,0.67366,12.08947,4.475,163,55.69933,43470.0,144.22703,1315790.0,86.11,"Europe and Central Asia",0.904,0.856,0.635
"Finland","FIN",2000,126000000000.0,42.03105,32.86378,0.28097,10.64437,4.7731,28,73.69132,304590.0,72.0339,5176209.0,106.46,"Europe and Central Asia",0.868,0.828,0.635
"Finland","FIN",2001,130000000000.0,39.76408,30.51276,0.3036,11.77487,4.8229,30,73.62447,304590.0,80.48545,5188008.0,105.06,"Europe and Central Asia",0.868,0.828,0.633
"Finland","FIN",2002,140000000000.0,39.135,30.16446,0.30999,12.19854,4.7897,32,73.55761,304590.0,86.85105,5200598.0,104.75,"Europe and Central Asia",0.868,0.828,0.631
"Finland","FIN",2003,172000000000.0,37.32084,30.73496,0.34351,13.75559,4.7685,32,73.49075,304590.0,91.06342,5213014.0,104.16,"Europe and Central Asia",0.872,0.833,0.633
"Finland","FIN",2004,197000000000.0,38.61538,32.34483,0.31178,12.94581,4.7692,32,73.42389,304590.0,95.40676,5228172.0,104.88,"Europe and Central Asia",0.873,0.834,0.633
"Finland","FIN",2005,205000000000.0,40.27337,36.30584,0.24857,10.57171,4.7554,32,73.35704,304590.0,100.45613,5246096.0,105.45,"Europe and Central Asia",0.873,0.834,0.631
"Finland","FIN",2006,217000000000.0,43.0742,38.90929,0.28877,12.72721,4.9282,33,73.40586,304110.0,107.66675,5266268.0,105.83,"Europe and Central Asia",0.88,0.841,0.634
"Finland","FIN",2007,256000000000.0,43.82591,39.0315,0.26637,12.30973,5.151,38,73.34372,304090.0,114.96233,5288720.0,105.58,"Europe and Central Asia",0.88,0.84,0.633
"Finland","FIN",2008,286000000000.0,44.90001,41.28433,0.23002,10.66363,4.9967,65,73.32257,303900.0,128.54414,5313399.0,104.43,"Europe and Central Asia",0.879,0.84,0.631
"Finland","FIN",2009,253000000000.0,36.08093,34.04238,0.23928,10.14838,5.2382,65,73.25556,303900.0,144.22676,5338871.0,104.43,"Europe and Central Asia",0.879,0.84,0.629
"Finland","FIN",2010,249000000000.0,38.4144,37.05001,0.26761,11.65808,5.2004,76,73.18855,303900.0,156.43436,5363352.0,105.54,"Europe and Central Asia",0.879,0.84,0.627
"Finland","FIN",2011,276000000000.0,38.90039,39.67919,0.23006,10.23026,5.2609,76,73.30087,303890.0,165.91916,5388272.0,103.02,"Europe and Central Asia",0.882,0.842,0.626
"Finland","FIN",2012,258000000000.0,38.80828,40.36222,0.20913,9.12604,4.6716,115,73.41077,303890.0,172.1508,5413971.0,98.61,"Europe and Central Asia",0.884,0.844,0.625
"Finland","FIN",2013,271000000000.0,38.01763,39.07626,0.21438,9.22809,5.1439,115,73.52068,303890.0,136.26355,5438972.0,92.28,"Europe and Central Asia",0.885,0.848,0.624
"Finland","FIN",2014,275000000000.0,36.48144,37.63129,0.19789,8.45218,5.1628,121,73.63059,303890.0,139.20504,5461512.0,90.6,"Europe and Central Asia",0.885,0.848,0.624
"Finland","FIN",2015,235000000000.0,35.40696,35.97559,0.18255,7.8137,5.3952,121,73.73565,303910.0,134.98043,5479531.0,88.43,"Europe and Central Asia",0.866,0.823,0.608
"Finland","FIN",2016,241000000000.0,34.81045,36.08805,0.18953,8.31625,5.1273,130,73.73565,303910.0,131.38876,5495303.0,86.11,"Europe and Central Asia",0.866,0.822,0.607
"France","FRA",2000,1370000000000.0,28.59497,27.26627,0.18238,6.12652,2.8158,14,27.91987,547567.0,49.52209,60921384.0,106.46,"Europe and Central Asia",0.877,0.803,0.654
"France","FRA",2001,1380000000000.0,28.2659,26.69347,0.18057,6.14105,2.9804,15,28.12642,547567.0,62.69176,61367388.0,105.06,"Europe and Central Asia",0.877,0.803,0.654
"France","FRA",2002,1500000000000.0,27.53105,25.54097,0.17584,6.00436,2.7585,17,28.33297,547567.0,64.98819,61816234.0,104.75,"Europe and Central Asia",0.877,0.804,0.656
"France","FRA",2003,1840000000000.0,26.11197,24.68586,0.17707,6.05296,3.0324,17,28.52389,547867.0,69.81954,62256970.0,104.16,"Europe and Central Asia",0.877,0.804,0.66
"France","FRA",2004,2120000000000.0,26.46884,25.45617,0.17271,6.02632,2.246,17,28.74607,547567.0,74.10607,62716306.0,104.88,"Europe and Central Asia",0.877,0.804,0.66
